"Notes"	"County"	"County Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	Population
	"Scotland County, MO"	"29199"	"2012"	"2012"	2746
	"Scotland County, MO"	"29199"	"2013"	"2013"	2750
	"Scotland County, MO"	"29199"	"2014"	"2014"	2714
	"Scotland County, MO"	"29199"	"2015"	"2015"	2724
	"Scotland County, MO"	"29199"	"2016"	"2016"	2745
	"Scotland County, MO"	"29199"	"2017"	"2017"	2767
	"Scotland County, MO"	"29199"	"2018"	"2018"	2746
	"Scott County, MO"	"29201"	"2002"	"2002"	24964
	"Scott County, MO"	"29201"	"2003"	"2003"	24964
	"Scott County, MO"	"29201"	"2004"	"2004"	24938
	"Scott County, MO"	"29201"	"2005"	"2005"	25028
	"Scott County, MO"	"29201"	"2006"	"2006"	25032
	"Scott County, MO"	"29201"	"2007"	"2007"	25016
	"Scott County, MO"	"29201"	"2008"	"2008"	24857
	"Scott County, MO"	"29201"	"2009"	"2009"	24710
	"Scott County, MO"	"29201"	"2010"	"2010"	24721
	"Scott County, MO"	"29201"	"2011"	"2011"	24651
	"Scott County, MO"	"29201"	"2012"	"2012"	24516
	"Scott County, MO"	"29201"	"2013"	"2013"	24469
	"Scott County, MO"	"29201"	"2014"	"2014"	24116
	"Scott County, MO"	"29201"	"2015"	"2015"	23981
	"Scott County, MO"	"29201"	"2016"	"2016"	23721
	"Scott County, MO"	"29201"	"2017"	"2017"	23453
	"Scott County, MO"	"29201"	"2018"	"2018"	23305
	"Shannon County, MO"	"29203"	"2002"	"2002"	5142
	"Shannon County, MO"	"29203"	"2003"	"2003"	5126
	"Shannon County, MO"	"29203"	"2004"	"2004"	5201
	"Shannon County, MO"	"29203"	"2005"	"2005"	5219
	"Shannon County, MO"	"29203"	"2006"	"2006"	5231
	"Shannon County, MO"	"29203"	"2007"	"2007"	5289
	"Shannon County, MO"	"29203"	"2008"	"2008"	5268
	"Shannon County, MO"	"29203"	"2009"	"2009"	5281
	"Shannon County, MO"	"29203"	"2010"	"2010"	5244
	"Shannon County, MO"	"29203"	"2011"	"2011"	5229
	"Shannon County, MO"	"29203"	"2012"	"2012"	5130
	"Shannon County, MO"	"29203"	"2013"	"2013"	5029
	"Shannon County, MO"	"29203"	"2014"	"2014"	5015
	"Shannon County, MO"	"29203"	"2015"	"2015"	4972
	"Shannon County, MO"	"29203"	"2016"	"2016"	4901
	"Shannon County, MO"	"29203"	"2017"	"2017"	4859
	"Shannon County, MO"	"29203"	"2018"	"2018"	4809
	"Shelby County, MO"	"29205"	"2002"	"2002"	3989
	"Shelby County, MO"	"29205"	"2003"	"2003"	3956
	"Shelby County, MO"	"29205"	"2004"	"2004"	3942
	"Shelby County, MO"	"29205"	"2005"	"2005"	3958
	"Shelby County, MO"	"29205"	"2006"	"2006"	3896
	"Shelby County, MO"	"29205"	"2007"	"2007"	3823
	"Shelby County, MO"	"29205"	"2008"	"2008"	3779
	"Shelby County, MO"	"29205"	"2009"	"2009"	3738
	"Shelby County, MO"	"29205"	"2010"	"2010"	3739
	"Shelby County, MO"	"29205"	"2011"	"2011"	3686
	"Shelby County, MO"	"29205"	"2012"	"2012"	3666
	"Shelby County, MO"	"29205"	"2013"	"2013"	3646
	"Shelby County, MO"	"29205"	"2014"	"2014"	3601
	"Shelby County, MO"	"29205"	"2015"	"2015"	3570
	"Shelby County, MO"	"29205"	"2016"	"2016"	3527
	"Shelby County, MO"	"29205"	"2017"	"2017"	3455
	"Shelby County, MO"	"29205"	"2018"	"2018"	3453
	"Stoddard County, MO"	"29207"	"2002"	"2002"	18725
	"Stoddard County, MO"	"29207"	"2003"	"2003"	18728
	"Stoddard County, MO"	"29207"	"2004"	"2004"	18792
	"Stoddard County, MO"	"29207"	"2005"	"2005"	18876
	"Stoddard County, MO"	"29207"	"2006"	"2006"	18927
	"Stoddard County, MO"	"29207"	"2007"	"2007"	18901
	"Stoddard County, MO"	"29207"	"2008"	"2008"	18763
	"Stoddard County, MO"	"29207"	"2009"	"2009"	18522
	"Stoddard County, MO"	"29207"	"2010"	"2010"	18692
	"Stoddard County, MO"	"29207"	"2011"	"2011"	18572
	"Stoddard County, MO"	"29207"	"2012"	"2012"	18501
	"Stoddard County, MO"	"29207"	"2013"	"2013"	18381
	"Stoddard County, MO"	"29207"	"2014"	"2014"	18291
	"Stoddard County, MO"	"29207"	"2015"	"2015"	18205
	"Stoddard County, MO"	"29207"	"2016"	"2016"	18023
	"Stoddard County, MO"	"29207"	"2017"	"2017"	17962
	"Stoddard County, MO"	"29207"	"2018"	"2018"	17790
	"Stone County, MO"	"29209"	"2002"	"2002"	18171
	"Stone County, MO"	"29209"	"2003"	"2003"	18566
	"Stone County, MO"	"29209"	"2004"	"2004"	18863
	"Stone County, MO"	"29209"	"2005"	"2005"	18969
	"Stone County, MO"	"29209"	"2006"	"2006"	19376
	"Stone County, MO"	"29209"	"2007"	"2007"	19508
	"Stone County, MO"	"29209"	"2008"	"2008"	19448
	"Stone County, MO"	"29209"	"2009"	"2009"	19300
	"Stone County, MO"	"29209"	"2010"	"2010"	19096
	"Stone County, MO"	"29209"	"2011"	"2011"	18952
	"Stone County, MO"	"29209"	"2012"	"2012"	18484
	"Stone County, MO"	"29209"	"2013"	"2013"	18135
	"Stone County, MO"	"29209"	"2014"	"2014"	17790
	"Stone County, MO"	"29209"	"2015"	"2015"	17651
	"Stone County, MO"	"29209"	"2016"	"2016"	17541
	"Stone County, MO"	"29209"	"2017"	"2017"	17484
	"Stone County, MO"	"29209"	"2018"	"2018"	17369
	"Sullivan County, MO"	"29211"	"2002"	"2002"	4344
	"Sullivan County, MO"	"29211"	"2003"	"2003"	4253
	"Sullivan County, MO"	"29211"	"2004"	"2004"	4196
	"Sullivan County, MO"	"29211"	"2005"	"2005"	4145
	"Sullivan County, MO"	"29211"	"2006"	"2006"	4156
	"Sullivan County, MO"	"29211"	"2007"	"2007"	4113
	"Sullivan County, MO"	"29211"	"2008"	"2008"	4088
	"Sullivan County, MO"	"29211"	"2009"	"2009"	4089
	"Sullivan County, MO"	"29211"	"2010"	"2010"	4140
	"Sullivan County, MO"	"29211"	"2011"	"2011"	4129
	"Sullivan County, MO"	"29211"	"2012"	"2012"	4039
	"Sullivan County, MO"	"29211"	"2013"	"2013"	3966
	"Sullivan County, MO"	"29211"	"2014"	"2014"	3938
	"Sullivan County, MO"	"29211"	"2015"	"2015"	3870
	"Sullivan County, MO"	"29211"	"2016"	"2016"	3844
	"Sullivan County, MO"	"29211"	"2017"	"2017"	3739
	"Sullivan County, MO"	"29211"	"2018"	"2018"	3734
	"Taney County, MO"	"29213"	"2002"	"2002"	26534
	"Taney County, MO"	"29213"	"2003"	"2003"	27195
	"Taney County, MO"	"29213"	"2004"	"2004"	27780
	"Taney County, MO"	"29213"	"2005"	"2005"	28587
	"Taney County, MO"	"29213"	"2006"	"2006"	29479
	"Taney County, MO"	"29213"	"2007"	"2007"	30599
	"Taney County, MO"	"29213"	"2008"	"2008"	31492
	"Taney County, MO"	"29213"	"2009"	"2009"	31945
	"Taney County, MO"	"29213"	"2010"	"2010"	32552
	"Taney County, MO"	"29213"	"2011"	"2011"	32976
	"Taney County, MO"	"29213"	"2012"	"2012"	32840
	"Taney County, MO"	"29213"	"2013"	"2013"	32837
	"Taney County, MO"	"29213"	"2014"	"2014"	33048
	"Taney County, MO"	"29213"	"2015"	"2015"	32944
	"Taney County, MO"	"29213"	"2016"	"2016"	32898
	"Taney County, MO"	"29213"	"2017"	"2017"	33108
	"Taney County, MO"	"29213"	"2018"	"2018"	33341
	"Texas County, MO"	"29215"	"2002"	"2002"	15062
	"Texas County, MO"	"29215"	"2003"	"2003"	15153
	"Texas County, MO"	"29215"	"2004"	"2004"	15534
	"Texas County, MO"	"29215"	"2005"	"2005"	15613
	"Texas County, MO"	"29215"	"2006"	"2006"	15921
	"Texas County, MO"	"29215"	"2007"	"2007"	15981
	"Texas County, MO"	"29215"	"2008"	"2008"	16027
	"Texas County, MO"	"29215"	"2009"	"2009"	16170
	"Texas County, MO"	"29215"	"2010"	"2010"	16334
	"Texas County, MO"	"29215"	"2011"	"2011"	16200
	"Texas County, MO"	"29215"	"2012"	"2012"	16025
	"Texas County, MO"	"29215"	"2013"	"2013"	15898
	"Texas County, MO"	"29215"	"2014"	"2014"	15756
	"Texas County, MO"	"29215"	"2015"	"2015"	15674
	"Texas County, MO"	"29215"	"2016"	"2016"	15660
	"Texas County, MO"	"29215"	"2017"	"2017"	15516
	"Texas County, MO"	"29215"	"2018"	"2018"	15340
	"Vernon County, MO"	"29217"	"2002"	"2002"	12525
	"Vernon County, MO"	"29217"	"2003"	"2003"	12662
	"Vernon County, MO"	"29217"	"2004"	"2004"	12767
	"Vernon County, MO"	"29217"	"2005"	"2005"	12913
	"Vernon County, MO"	"29217"	"2006"	"2006"	12915
	"Vernon County, MO"	"29217"	"2007"	"2007"	12865
	"Vernon County, MO"	"29217"	"2008"	"2008"	12977
	"Vernon County, MO"	"29217"	"2009"	"2009"	13021
	"Vernon County, MO"	"29217"	"2010"	"2010"	13033
	"Vernon County, MO"	"29217"	"2011"	"2011"	12970
	"Vernon County, MO"	"29217"	"2012"	"2012"	12808
	"Vernon County, MO"	"29217"	"2013"	"2013"	12806
	"Vernon County, MO"	"29217"	"2014"	"2014"	12743
	"Vernon County, MO"	"29217"	"2015"	"2015"	12626
	"Vernon County, MO"	"29217"	"2016"	"2016"	12509
	"Vernon County, MO"	"29217"	"2017"	"2017"	12338
	"Vernon County, MO"	"29217"	"2018"	"2018"	12281
	"Warren County, MO"	"29219"	"2002"	"2002"	16788
	"Warren County, MO"	"29219"	"2003"	"2003"	17377
	"Warren County, MO"	"29219"	"2004"	"2004"	17981
	"Warren County, MO"	"29219"	"2005"	"2005"	18709
	"Warren County, MO"	"29219"	"2006"	"2006"	19300
	"Warren County, MO"	"29219"	"2007"	"2007"	19954
	"Warren County, MO"	"29219"	"2008"	"2008"	20357
	"Warren County, MO"	"29219"	"2009"	"2009"	20521
	"Warren County, MO"	"29219"	"2010"	"2010"	20642
	"Warren County, MO"	"29219"	"2011"	"2011"	20540
	"Warren County, MO"	"29219"	"2012"	"2012"	20500
	"Warren County, MO"	"29219"	"2013"	"2013"	20471
	"Warren County, MO"	"29219"	"2014"	"2014"	20492
	"Warren County, MO"	"29219"	"2015"	"2015"	20687
	"Warren County, MO"	"29219"	"2016"	"2016"	20774
	"Warren County, MO"	"29219"	"2017"	"2017"	21118
	"Warren County, MO"	"29219"	"2018"	"2018"	21347
	"Washington County, MO"	"29221"	"2002"	"2002"	15582
	"Washington County, MO"	"29221"	"2003"	"2003"	15753
	"Washington County, MO"	"29221"	"2004"	"2004"	15961
	"Washington County, MO"	"29221"	"2005"	"2005"	16055
	"Washington County, MO"	"29221"	"2006"	"2006"	16266
	"Washington County, MO"	"29221"	"2007"	"2007"	16390
	"Washington County, MO"	"29221"	"2008"	"2008"	16500
	"Washington County, MO"	"29221"	"2009"	"2009"	16518
	"Washington County, MO"	"29221"	"2010"	"2010"	16462
	"Washington County, MO"	"29221"	"2011"	"2011"	16348
	"Washington County, MO"	"29221"	"2012"	"2012"	16242
	"Washington County, MO"	"29221"	"2013"	"2013"	16170
	"Washington County, MO"	"29221"	"2014"	"2014"	16096
	"Washington County, MO"	"29221"	"2015"	"2015"	15842
	"Washington County, MO"	"29221"	"2016"	"2016"	15757
	"Washington County, MO"	"29221"	"2017"	"2017"	15826
	"Washington County, MO"	"29221"	"2018"	"2018"	15773
	"Wayne County, MO"	"29223"	"2002"	"2002"	8002
	"Wayne County, MO"	"29223"	"2003"	"2003"	8104
	"Wayne County, MO"	"29223"	"2004"	"2004"	8124
	"Wayne County, MO"	"29223"	"2005"	"2005"	8222
	"Wayne County, MO"	"29223"	"2006"	"2006"	8140
	"Wayne County, MO"	"29223"	"2007"	"2007"	8140
	"Wayne County, MO"	"29223"	"2008"	"2008"	8131
	"Wayne County, MO"	"29223"	"2009"	"2009"	8165
	"Wayne County, MO"	"29223"	"2010"	"2010"	8178
	"Wayne County, MO"	"29223"	"2011"	"2011"	8100
	"Wayne County, MO"	"29223"	"2012"	"2012"	8067
	"Wayne County, MO"	"29223"	"2013"	"2013"	8069
	"Wayne County, MO"	"29223"	"2014"	"2014"	8004
	"Wayne County, MO"	"29223"	"2015"	"2015"	7948
	"Wayne County, MO"	"29223"	"2016"	"2016"	7801
	"Wayne County, MO"	"29223"	"2017"	"2017"	7802
	"Wayne County, MO"	"29223"	"2018"	"2018"	7638
	"Webster County, MO"	"29225"	"2002"	"2002"	20254
	"Webster County, MO"	"29225"	"2003"	"2003"	20496
	"Webster County, MO"	"29225"	"2004"	"2004"	20909
	"Webster County, MO"	"29225"	"2005"	"2005"	21360
	"Webster County, MO"	"29225"	"2006"	"2006"	21811
	"Webster County, MO"	"29225"	"2007"	"2007"	22307
	"Webster County, MO"	"29225"	"2008"	"2008"	22447
	"Webster County, MO"	"29225"	"2009"	"2009"	22514
	"Webster County, MO"	"29225"	"2010"	"2010"	22564
	"Webster County, MO"	"29225"	"2011"	"2011"	22675
	"Webster County, MO"	"29225"	"2012"	"2012"	22452
	"Webster County, MO"	"29225"	"2013"	"2013"	22500
	"Webster County, MO"	"29225"	"2014"	"2014"	22622
	"Webster County, MO"	"29225"	"2015"	"2015"	22937
	"Webster County, MO"	"29225"	"2016"	"2016"	23241
	"Webster County, MO"	"29225"	"2017"	"2017"	23542
	"Webster County, MO"	"29225"	"2018"	"2018"	23650
	"Worth County, MO"	"29227"	"2002"	"2002"	1318
	"Worth County, MO"	"29227"	"2003"	"2003"	1278
	"Worth County, MO"	"29227"	"2004"	"2004"	1294
	"Worth County, MO"	"29227"	"2005"	"2005"	1280
	"Worth County, MO"	"29227"	"2006"	"2006"	1296
	"Worth County, MO"	"29227"	"2007"	"2007"	1296
	"Worth County, MO"	"29227"	"2008"	"2008"	1282
	"Worth County, MO"	"29227"	"2009"	"2009"	1311
	"Worth County, MO"	"29227"	"2010"	"2010"	1256
	"Worth County, MO"	"29227"	"2011"	"2011"	1227
	"Worth County, MO"	"29227"	"2012"	"2012"	1184
	"Worth County, MO"	"29227"	"2013"	"2013"	1191
	"Worth County, MO"	"29227"	"2014"	"2014"	1190
	"Worth County, MO"	"29227"	"2015"	"2015"	1187
	"Worth County, MO"	"29227"	"2016"	"2016"	1182
	"Worth County, MO"	"29227"	"2017"	"2017"	1192
	"Worth County, MO"	"29227"	"2018"	"2018"	1166
	"Wright County, MO"	"29229"	"2002"	"2002"	10964
	"Wright County, MO"	"29229"	"2003"	"2003"	11013
	"Wright County, MO"	"29229"	"2004"	"2004"	11063
	"Wright County, MO"	"29229"	"2005"	"2005"	11146
	"Wright County, MO"	"29229"	"2006"	"2006"	11249
	"Wright County, MO"	"29229"	"2007"	"2007"	11300
	"Wright County, MO"	"29229"	"2008"	"2008"	11374
	"Wright County, MO"	"29229"	"2009"	"2009"	11135
	"Wright County, MO"	"29229"	"2010"	"2010"	11200
	"Wright County, MO"	"29229"	"2011"	"2011"	11076
	"Wright County, MO"	"29229"	"2012"	"2012"	10983
	"Wright County, MO"	"29229"	"2013"	"2013"	10825
	"Wright County, MO"	"29229"	"2014"	"2014"	10690
	"Wright County, MO"	"29229"	"2015"	"2015"	10652
	"Wright County, MO"	"29229"	"2016"	"2016"	10621
	"Wright County, MO"	"29229"	"2017"	"2017"	10627
	"Wright County, MO"	"29229"	"2018"	"2018"	10559
	"St. Louis city, MO"	"29510"	"2002"	"2002"	219093
	"St. Louis city, MO"	"29510"	"2003"	"2003"	218816
	"St. Louis city, MO"	"29510"	"2004"	"2004"	218721
	"St. Louis city, MO"	"29510"	"2005"	"2005"	216852
	"St. Louis city, MO"	"29510"	"2006"	"2006"	216436
	"St. Louis city, MO"	"29510"	"2007"	"2007"	217665
	"St. Louis city, MO"	"29510"	"2008"	"2008"	219761
	"St. Louis city, MO"	"29510"	"2009"	"2009"	223126
	"St. Louis city, MO"	"29510"	"2010"	"2010"	225208
	"St. Louis city, MO"	"29510"	"2011"	"2011"	225790
	"St. Louis city, MO"	"29510"	"2012"	"2012"	225052
	"St. Louis city, MO"	"29510"	"2013"	"2013"	224047
	"St. Louis city, MO"	"29510"	"2014"	"2014"	222443
	"St. Louis city, MO"	"29510"	"2015"	"2015"	220902
	"St. Louis city, MO"	"29510"	"2016"	"2016"	217663
	"St. Louis city, MO"	"29510"	"2017"	"2017"	213926
	"St. Louis city, MO"	"29510"	"2018"	"2018"	209475
	"Beaverhead County, MT"	"30001"	"2002"	"2002"	6008
	"Beaverhead County, MT"	"30001"	"2003"	"2003"	5951
	"Beaverhead County, MT"	"30001"	"2004"	"2004"	5957
	"Beaverhead County, MT"	"30001"	"2005"	"2005"	5977
	"Beaverhead County, MT"	"30001"	"2006"	"2006"	6088
	"Beaverhead County, MT"	"30001"	"2007"	"2007"	6033
	"Beaverhead County, MT"	"30001"	"2008"	"2008"	6117
	"Beaverhead County, MT"	"30001"	"2009"	"2009"	6100
	"Beaverhead County, MT"	"30001"	"2010"	"2010"	6126
	"Beaverhead County, MT"	"30001"	"2011"	"2011"	6129
	"Beaverhead County, MT"	"30001"	"2012"	"2012"	6185
	"Beaverhead County, MT"	"30001"	"2013"	"2013"	6042
	"Beaverhead County, MT"	"30001"	"2014"	"2014"	6021
	"Beaverhead County, MT"	"30001"	"2015"	"2015"	5975
	"Beaverhead County, MT"	"30001"	"2016"	"2016"	6037
	"Beaverhead County, MT"	"30001"	"2017"	"2017"	6002
	"Beaverhead County, MT"	"30001"	"2018"	"2018"	5941
	"Big Horn County, MT"	"30003"	"2002"	"2002"	7674
	"Big Horn County, MT"	"30003"	"2003"	"2003"	7682
	"Big Horn County, MT"	"30003"	"2004"	"2004"	7697
	"Big Horn County, MT"	"30003"	"2005"	"2005"	7677
	"Big Horn County, MT"	"30003"	"2006"	"2006"	7599
	"Big Horn County, MT"	"30003"	"2007"	"2007"	7610
	"Big Horn County, MT"	"30003"	"2008"	"2008"	7536
	"Big Horn County, MT"	"30003"	"2009"	"2009"	7682
	"Big Horn County, MT"	"30003"	"2010"	"2010"	7762
	"Big Horn County, MT"	"30003"	"2011"	"2011"	7837
	"Big Horn County, MT"	"30003"	"2012"	"2012"	7725
	"Big Horn County, MT"	"30003"	"2013"	"2013"	7740
	"Big Horn County, MT"	"30003"	"2014"	"2014"	7808
	"Big Horn County, MT"	"30003"	"2015"	"2015"	7722
	"Big Horn County, MT"	"30003"	"2016"	"2016"	7739
	"Big Horn County, MT"	"30003"	"2017"	"2017"	7681
	"Big Horn County, MT"	"30003"	"2018"	"2018"	7606
	"Blaine County, MT"	"30005"	"2002"	"2002"	4025
	"Blaine County, MT"	"30005"	"2003"	"2003"	3997
	"Blaine County, MT"	"30005"	"2004"	"2004"	3977
	"Blaine County, MT"	"30005"	"2005"	"2005"	3969
	"Blaine County, MT"	"30005"	"2006"	"2006"	3956
	"Blaine County, MT"	"30005"	"2007"	"2007"	3879
	"Blaine County, MT"	"30005"	"2008"	"2008"	3841
	"Blaine County, MT"	"30005"	"2009"	"2009"	3850
	"Blaine County, MT"	"30005"	"2010"	"2010"	3891
	"Blaine County, MT"	"30005"	"2011"	"2011"	3892
	"Blaine County, MT"	"30005"	"2012"	"2012"	3976
	"Blaine County, MT"	"30005"	"2013"	"2013"	3943
	"Blaine County, MT"	"30005"	"2014"	"2014"	3970
	"Blaine County, MT"	"30005"	"2015"	"2015"	3922
	"Blaine County, MT"	"30005"	"2016"	"2016"	3941
	"Blaine County, MT"	"30005"	"2017"	"2017"	3919
	"Blaine County, MT"	"30005"	"2018"	"2018"	3932
	"Broadwater County, MT"	"30007"	"2002"	"2002"	2787
	"Broadwater County, MT"	"30007"	"2003"	"2003"	2856
	"Broadwater County, MT"	"30007"	"2004"	"2004"	2976
	"Broadwater County, MT"	"30007"	"2005"	"2005"	3007
	"Broadwater County, MT"	"30007"	"2006"	"2006"	3107
	"Broadwater County, MT"	"30007"	"2007"	"2007"	3213
	"Broadwater County, MT"	"30007"	"2008"	"2008"	3363
	"Broadwater County, MT"	"30007"	"2009"	"2009"	3458
	"Broadwater County, MT"	"30007"	"2010"	"2010"	3516
	"Broadwater County, MT"	"30007"	"2011"	"2011"	3601
	"Broadwater County, MT"	"30007"	"2012"	"2012"	3590
	"Broadwater County, MT"	"30007"	"2013"	"2013"	3485
	"Broadwater County, MT"	"30007"	"2014"	"2014"	3417
	"Broadwater County, MT"	"30007"	"2015"	"2015"	3403
	"Broadwater County, MT"	"30007"	"2016"	"2016"	3434
	"Broadwater County, MT"	"30007"	"2017"	"2017"	3520
	"Broadwater County, MT"	"30007"	"2018"	"2018"	3592
	"Carbon County, MT"	"30009"	"2002"	"2002"	6130
	"Carbon County, MT"	"30009"	"2003"	"2003"	6206
	"Carbon County, MT"	"30009"	"2004"	"2004"	6248
	"Carbon County, MT"	"30009"	"2005"	"2005"	6326
	"Carbon County, MT"	"30009"	"2006"	"2006"	6353
	"Carbon County, MT"	"30009"	"2007"	"2007"	6397
	"Carbon County, MT"	"30009"	"2008"	"2008"	6384
	"Carbon County, MT"	"30009"	"2009"	"2009"	6441
	"Carbon County, MT"	"30009"	"2010"	"2010"	6460
	"Carbon County, MT"	"30009"	"2011"	"2011"	6396
	"Carbon County, MT"	"30009"	"2012"	"2012"	6371
	"Carbon County, MT"	"30009"	"2013"	"2013"	6414
	"Carbon County, MT"	"30009"	"2014"	"2014"	6448
	"Carbon County, MT"	"30009"	"2015"	"2015"	6364
	"Carbon County, MT"	"30009"	"2016"	"2016"	6314
	"Carbon County, MT"	"30009"	"2017"	"2017"	6368
	"Carbon County, MT"	"30009"	"2018"	"2018"	6326
	"Carter County, MT"	"30011"	"2002"	"2002"	803
	"Carter County, MT"	"30011"	"2003"	"2003"	802
	"Carter County, MT"	"30011"	"2004"	"2004"	796
	"Carter County, MT"	"30011"	"2005"	"2005"	796
	"Carter County, MT"	"30011"	"2006"	"2006"	783
	"Carter County, MT"	"30011"	"2007"	"2007"	771
	"Carter County, MT"	"30011"	"2008"	"2008"	751
	"Carter County, MT"	"30011"	"2009"	"2009"	733
	"Carter County, MT"	"30011"	"2010"	"2010"	721
	"Carter County, MT"	"30011"	"2011"	"2011"	717
	"Carter County, MT"	"30011"	"2012"	"2012"	723
	"Carter County, MT"	"30011"	"2013"	"2013"	711
	"Carter County, MT"	"30011"	"2014"	"2014"	699
	"Carter County, MT"	"30011"	"2015"	"2015"	681
	"Carter County, MT"	"30011"	"2016"	"2016"	687
	"Carter County, MT"	"30011"	"2017"	"2017"	698
	"Carter County, MT"	"30011"	"2018"	"2018"	685
	"Cascade County, MT"	"30013"	"2002"	"2002"	50771
	"Cascade County, MT"	"30013"	"2003"	"2003"	50628
	"Cascade County, MT"	"30013"	"2004"	"2004"	51350
	"Cascade County, MT"	"30013"	"2005"	"2005"	51350
	"Cascade County, MT"	"30013"	"2006"	"2006"	51522
	"Cascade County, MT"	"30013"	"2007"	"2007"	51569
	"Cascade County, MT"	"30013"	"2008"	"2008"	51775
	"Cascade County, MT"	"30013"	"2009"	"2009"	51856
	"Cascade County, MT"	"30013"	"2010"	"2010"	52330
	"Cascade County, MT"	"30013"	"2011"	"2011"	52356
	"Cascade County, MT"	"30013"	"2012"	"2012"	51987
	"Cascade County, MT"	"30013"	"2013"	"2013"	52119
	"Cascade County, MT"	"30013"	"2014"	"2014"	51694
	"Cascade County, MT"	"30013"	"2015"	"2015"	51175
	"Cascade County, MT"	"30013"	"2016"	"2016"	50570
	"Cascade County, MT"	"30013"	"2017"	"2017"	50281
	"Cascade County, MT"	"30013"	"2018"	"2018"	50073
	"Chouteau County, MT"	"30015"	"2002"	"2002"	3321
	"Chouteau County, MT"	"30015"	"2003"	"2003"	3298
	"Chouteau County, MT"	"30015"	"2004"	"2004"	3333
	"Chouteau County, MT"	"30015"	"2005"	"2005"	3357
	"Chouteau County, MT"	"30015"	"2006"	"2006"	3402
	"Chouteau County, MT"	"30015"	"2007"	"2007"	3410
	"Chouteau County, MT"	"30015"	"2008"	"2008"	3412
	"Chouteau County, MT"	"30015"	"2009"	"2009"	3424
	"Chouteau County, MT"	"30015"	"2010"	"2010"	3457
	"Chouteau County, MT"	"30015"	"2011"	"2011"	3475
	"Chouteau County, MT"	"30015"	"2012"	"2012"	3547
	"Chouteau County, MT"	"30015"	"2013"	"2013"	3532
	"Chouteau County, MT"	"30015"	"2014"	"2014"	3537
	"Chouteau County, MT"	"30015"	"2015"	"2015"	3471
	"Chouteau County, MT"	"30015"	"2016"	"2016"	3463
	"Chouteau County, MT"	"30015"	"2017"	"2017"	3444
	"Chouteau County, MT"	"30015"	"2018"	"2018"	3429
	"Custer County, MT"	"30017"	"2002"	"2002"	7180
	"Custer County, MT"	"30017"	"2003"	"2003"	7143
	"Custer County, MT"	"30017"	"2004"	"2004"	7193
	"Custer County, MT"	"30017"	"2005"	"2005"	7131
	"Custer County, MT"	"30017"	"2006"	"2006"	7116
	"Custer County, MT"	"30017"	"2007"	"2007"	7201
	"Custer County, MT"	"30017"	"2008"	"2008"	7223
	"Custer County, MT"	"30017"	"2009"	"2009"	7351
	"Custer County, MT"	"30017"	"2010"	"2010"	7413
	"Custer County, MT"	"30017"	"2011"	"2011"	7440
	"Custer County, MT"	"30017"	"2012"	"2012"	7449
	"Custer County, MT"	"30017"	"2013"	"2013"	7440
	"Custer County, MT"	"30017"	"2014"	"2014"	7478
	"Custer County, MT"	"30017"	"2015"	"2015"	7498
	"Custer County, MT"	"30017"	"2016"	"2016"	7375
	"Custer County, MT"	"30017"	"2017"	"2017"	7263
	"Custer County, MT"	"30017"	"2018"	"2018"	7175
	"Daniels County, MT"	"30019"	"2002"	"2002"	1111
	"Daniels County, MT"	"30019"	"2003"	"2003"	1110
	"Daniels County, MT"	"30019"	"2004"	"2004"	1062
	"Daniels County, MT"	"30019"	"2005"	"2005"	1068
	"Daniels County, MT"	"30019"	"2006"	"2006"	1038
	"Daniels County, MT"	"30019"	"2007"	"2007"	997
	"Daniels County, MT"	"30019"	"2008"	"2008"	999
	"Daniels County, MT"	"30019"	"2009"	"2009"	1011
	"Daniels County, MT"	"30019"	"2010"	"2010"	994
	"Daniels County, MT"	"30019"	"2011"	"2011"	1004
	"Daniels County, MT"	"30019"	"2012"	"2012"	1009
	"Daniels County, MT"	"30019"	"2013"	"2013"	1017
	"Daniels County, MT"	"30019"	"2014"	"2014"	1015
	"Daniels County, MT"	"30019"	"2015"	"2015"	995
	"Daniels County, MT"	"30019"	"2016"	"2016"	948
	"Daniels County, MT"	"30019"	"2017"	"2017"	937
	"Daniels County, MT"	"30019"	"2018"	"2018"	938
	"Dawson County, MT"	"30021"	"2002"	"2002"	5541
	"Dawson County, MT"	"30021"	"2003"	"2003"	5541
	"Dawson County, MT"	"30021"	"2004"	"2004"	5560
	"Dawson County, MT"	"30021"	"2005"	"2005"	5623
	"Dawson County, MT"	"30021"	"2006"	"2006"	5670
	"Dawson County, MT"	"30021"	"2007"	"2007"	5699
	"Dawson County, MT"	"30021"	"2008"	"2008"	5683
	"Dawson County, MT"	"30021"	"2009"	"2009"	5763
	"Dawson County, MT"	"30021"	"2010"	"2010"	5685
	"Dawson County, MT"	"30021"	"2011"	"2011"	5731
	"Dawson County, MT"	"30021"	"2012"	"2012"	5838
	"Dawson County, MT"	"30021"	"2013"	"2013"	5960
	"Dawson County, MT"	"30021"	"2014"	"2014"	5989
	"Dawson County, MT"	"30021"	"2015"	"2015"	6024
	"Dawson County, MT"	"30021"	"2016"	"2016"	5769
	"Dawson County, MT"	"30021"	"2017"	"2017"	5519
	"Dawson County, MT"	"30021"	"2018"	"2018"	5326
	"Deer Lodge County, MT"	"30023"	"2002"	"2002"	5819
