"Notes"	"County"	"County Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	Population
	"Wilson County, KS"	"20205"	"2004"	"2004"	9784
	"Wilson County, KS"	"20205"	"2005"	"2005"	9772
	"Wilson County, KS"	"20205"	"2006"	"2006"	9747
	"Wilson County, KS"	"20205"	"2007"	"2007"	9783
	"Wilson County, KS"	"20205"	"2008"	"2008"	9592
	"Wilson County, KS"	"20205"	"2009"	"2009"	9485
	"Wilson County, KS"	"20205"	"2010"	"2010"	9389
	"Wilson County, KS"	"20205"	"2011"	"2011"	9238
	"Wilson County, KS"	"20205"	"2012"	"2012"	9120
	"Wilson County, KS"	"20205"	"2013"	"2013"	9091
	"Wilson County, KS"	"20205"	"2014"	"2014"	8970
	"Wilson County, KS"	"20205"	"2015"	"2015"	8845
	"Wilson County, KS"	"20205"	"2016"	"2016"	8698
	"Wilson County, KS"	"20205"	"2017"	"2017"	8707
	"Wilson County, KS"	"20205"	"2018"	"2018"	8666
	"Woodson County, KS"	"20207"	"2002"	"2002"	3602
	"Woodson County, KS"	"20207"	"2003"	"2003"	3572
	"Woodson County, KS"	"20207"	"2004"	"2004"	3485
	"Woodson County, KS"	"20207"	"2005"	"2005"	3523
	"Woodson County, KS"	"20207"	"2006"	"2006"	3440
	"Woodson County, KS"	"20207"	"2007"	"2007"	3363
	"Woodson County, KS"	"20207"	"2008"	"2008"	3347
	"Woodson County, KS"	"20207"	"2009"	"2009"	3309
	"Woodson County, KS"	"20207"	"2010"	"2010"	3308
	"Woodson County, KS"	"20207"	"2011"	"2011"	3322
	"Woodson County, KS"	"20207"	"2012"	"2012"	3275
	"Woodson County, KS"	"20207"	"2013"	"2013"	3215
	"Woodson County, KS"	"20207"	"2014"	"2014"	3187
	"Woodson County, KS"	"20207"	"2015"	"2015"	3144
	"Woodson County, KS"	"20207"	"2016"	"2016"	3189
	"Woodson County, KS"	"20207"	"2017"	"2017"	3130
	"Woodson County, KS"	"20207"	"2018"	"2018"	3184
	"Wyandotte County, KS"	"20209"	"2002"	"2002"	157498
	"Wyandotte County, KS"	"20209"	"2003"	"2003"	156276
	"Wyandotte County, KS"	"20209"	"2004"	"2004"	154874
	"Wyandotte County, KS"	"20209"	"2005"	"2005"	154356
	"Wyandotte County, KS"	"20209"	"2006"	"2006"	153689
	"Wyandotte County, KS"	"20209"	"2007"	"2007"	154267
	"Wyandotte County, KS"	"20209"	"2008"	"2008"	155092
	"Wyandotte County, KS"	"20209"	"2009"	"2009"	156416
	"Wyandotte County, KS"	"20209"	"2010"	"2010"	157633
	"Wyandotte County, KS"	"20209"	"2011"	"2011"	158011
	"Wyandotte County, KS"	"20209"	"2012"	"2012"	159379
	"Wyandotte County, KS"	"20209"	"2013"	"2013"	160933
	"Wyandotte County, KS"	"20209"	"2014"	"2014"	162246
	"Wyandotte County, KS"	"20209"	"2015"	"2015"	163682
	"Wyandotte County, KS"	"20209"	"2016"	"2016"	164785
	"Wyandotte County, KS"	"20209"	"2017"	"2017"	165087
	"Wyandotte County, KS"	"20209"	"2018"	"2018"	165321
	"Adair County, KY"	"21001"	"2002"	"2002"	17762
	"Adair County, KY"	"21001"	"2003"	"2003"	17924
	"Adair County, KY"	"21001"	"2004"	"2004"	17994
	"Adair County, KY"	"21001"	"2005"	"2005"	18128
	"Adair County, KY"	"21001"	"2006"	"2006"	18335
	"Adair County, KY"	"21001"	"2007"	"2007"	18493
	"Adair County, KY"	"21001"	"2008"	"2008"	18541
	"Adair County, KY"	"21001"	"2009"	"2009"	18729
	"Adair County, KY"	"21001"	"2010"	"2010"	18757
	"Adair County, KY"	"21001"	"2011"	"2011"	18987
	"Adair County, KY"	"21001"	"2012"	"2012"	18934
	"Adair County, KY"	"21001"	"2013"	"2013"	19124
	"Adair County, KY"	"21001"	"2014"	"2014"	19262
	"Adair County, KY"	"21001"	"2015"	"2015"	19162
	"Adair County, KY"	"21001"	"2016"	"2016"	19259
	"Adair County, KY"	"21001"	"2017"	"2017"	19287
	"Adair County, KY"	"21001"	"2018"	"2018"	19199
	"Allen County, KY"	"21003"	"2002"	"2002"	18219
	"Allen County, KY"	"21003"	"2003"	"2003"	18434
	"Allen County, KY"	"21003"	"2004"	"2004"	18699
	"Allen County, KY"	"21003"	"2005"	"2005"	18910
	"Allen County, KY"	"21003"	"2006"	"2006"	19272
	"Allen County, KY"	"21003"	"2007"	"2007"	19540
	"Allen County, KY"	"21003"	"2008"	"2008"	19838
	"Allen County, KY"	"21003"	"2009"	"2009"	19811
	"Allen County, KY"	"21003"	"2010"	"2010"	20037
	"Allen County, KY"	"21003"	"2011"	"2011"	20176
	"Allen County, KY"	"21003"	"2012"	"2012"	20232
	"Allen County, KY"	"21003"	"2013"	"2013"	20316
	"Allen County, KY"	"21003"	"2014"	"2014"	20493
	"Allen County, KY"	"21003"	"2015"	"2015"	20660
	"Allen County, KY"	"21003"	"2016"	"2016"	20721
	"Allen County, KY"	"21003"	"2017"	"2017"	20903
	"Allen County, KY"	"21003"	"2018"	"2018"	21122
	"Anderson County, KY"	"21005"	"2002"	"2002"	19315
	"Anderson County, KY"	"21005"	"2003"	"2003"	19504
	"Anderson County, KY"	"21005"	"2004"	"2004"	19714
	"Anderson County, KY"	"21005"	"2005"	"2005"	19987
	"Anderson County, KY"	"21005"	"2006"	"2006"	20519
	"Anderson County, KY"	"21005"	"2007"	"2007"	20999
	"Anderson County, KY"	"21005"	"2008"	"2008"	21088
	"Anderson County, KY"	"21005"	"2009"	"2009"	21328
	"Anderson County, KY"	"21005"	"2010"	"2010"	21470
	"Anderson County, KY"	"21005"	"2011"	"2011"	21564
	"Anderson County, KY"	"21005"	"2012"	"2012"	21694
	"Anderson County, KY"	"21005"	"2013"	"2013"	21747
	"Anderson County, KY"	"21005"	"2014"	"2014"	21868
	"Anderson County, KY"	"21005"	"2015"	"2015"	21920
	"Anderson County, KY"	"21005"	"2016"	"2016"	22191
	"Anderson County, KY"	"21005"	"2017"	"2017"	22545
	"Anderson County, KY"	"21005"	"2018"	"2018"	22641
	"Ballard County, KY"	"21007"	"2002"	"2002"	8164
	"Ballard County, KY"	"21007"	"2003"	"2003"	8254
	"Ballard County, KY"	"21007"	"2004"	"2004"	8242
	"Ballard County, KY"	"21007"	"2005"	"2005"	8269
	"Ballard County, KY"	"21007"	"2006"	"2006"	8204
	"Ballard County, KY"	"21007"	"2007"	"2007"	8190
	"Ballard County, KY"	"21007"	"2008"	"2008"	8265
	"Ballard County, KY"	"21007"	"2009"	"2009"	8204
	"Ballard County, KY"	"21007"	"2010"	"2010"	8260
	"Ballard County, KY"	"21007"	"2011"	"2011"	8269
	"Ballard County, KY"	"21007"	"2012"	"2012"	8285
	"Ballard County, KY"	"21007"	"2013"	"2013"	8252
	"Ballard County, KY"	"21007"	"2014"	"2014"	8188
	"Ballard County, KY"	"21007"	"2015"	"2015"	8216
	"Ballard County, KY"	"21007"	"2016"	"2016"	8046
	"Ballard County, KY"	"21007"	"2017"	"2017"	8018
	"Ballard County, KY"	"21007"	"2018"	"2018"	7992
	"Barren County, KY"	"21009"	"2002"	"2002"	38704
	"Barren County, KY"	"21009"	"2003"	"2003"	39164
	"Barren County, KY"	"21009"	"2004"	"2004"	39601
	"Barren County, KY"	"21009"	"2005"	"2005"	40320
	"Barren County, KY"	"21009"	"2006"	"2006"	40857
	"Barren County, KY"	"21009"	"2007"	"2007"	41435
	"Barren County, KY"	"21009"	"2008"	"2008"	41797
	"Barren County, KY"	"21009"	"2009"	"2009"	42171
	"Barren County, KY"	"21009"	"2010"	"2010"	42116
	"Barren County, KY"	"21009"	"2011"	"2011"	42321
	"Barren County, KY"	"21009"	"2012"	"2012"	42607
	"Barren County, KY"	"21009"	"2013"	"2013"	42937
	"Barren County, KY"	"21009"	"2014"	"2014"	43034
	"Barren County, KY"	"21009"	"2015"	"2015"	43546
	"Barren County, KY"	"21009"	"2016"	"2016"	43763
	"Barren County, KY"	"21009"	"2017"	"2017"	43746
	"Barren County, KY"	"21009"	"2018"	"2018"	44115
	"Bath County, KY"	"21011"	"2002"	"2002"	11403
	"Bath County, KY"	"21011"	"2003"	"2003"	11428
	"Bath County, KY"	"21011"	"2004"	"2004"	11447
	"Bath County, KY"	"21011"	"2005"	"2005"	11538
	"Bath County, KY"	"21011"	"2006"	"2006"	11558
	"Bath County, KY"	"21011"	"2007"	"2007"	11470
	"Bath County, KY"	"21011"	"2008"	"2008"	11647
	"Bath County, KY"	"21011"	"2009"	"2009"	11544
	"Bath County, KY"	"21011"	"2010"	"2010"	11618
	"Bath County, KY"	"21011"	"2011"	"2011"	11715
	"Bath County, KY"	"21011"	"2012"	"2012"	11780
	"Bath County, KY"	"21011"	"2013"	"2013"	11975
	"Bath County, KY"	"21011"	"2014"	"2014"	12130
	"Bath County, KY"	"21011"	"2015"	"2015"	12203
	"Bath County, KY"	"21011"	"2016"	"2016"	12246
	"Bath County, KY"	"21011"	"2017"	"2017"	12381
	"Bath County, KY"	"21011"	"2018"	"2018"	12444
	"Bell County, KY"	"21013"	"2002"	"2002"	29691
	"Bell County, KY"	"21013"	"2003"	"2003"	29478
	"Bell County, KY"	"21013"	"2004"	"2004"	29275
	"Bell County, KY"	"21013"	"2005"	"2005"	29130
	"Bell County, KY"	"21013"	"2006"	"2006"	28960
	"Bell County, KY"	"21013"	"2007"	"2007"	28794
	"Bell County, KY"	"21013"	"2008"	"2008"	28836
	"Bell County, KY"	"21013"	"2009"	"2009"	28667
	"Bell County, KY"	"21013"	"2010"	"2010"	28709
	"Bell County, KY"	"21013"	"2011"	"2011"	28658
	"Bell County, KY"	"21013"	"2012"	"2012"	28284
	"Bell County, KY"	"21013"	"2013"	"2013"	28031
	"Bell County, KY"	"21013"	"2014"	"2014"	27826
	"Bell County, KY"	"21013"	"2015"	"2015"	27370
	"Bell County, KY"	"21013"	"2016"	"2016"	27204
	"Bell County, KY"	"21013"	"2017"	"2017"	26863
	"Bell County, KY"	"21013"	"2018"	"2018"	26487
	"Boone County, KY"	"21015"	"2002"	"2002"	93323
	"Boone County, KY"	"21015"	"2003"	"2003"	96680
	"Boone County, KY"	"21015"	"2004"	"2004"	100822
	"Boone County, KY"	"21015"	"2005"	"2005"	105456
	"Boone County, KY"	"21015"	"2006"	"2006"	109295
	"Boone County, KY"	"21015"	"2007"	"2007"	112308
	"Boone County, KY"	"21015"	"2008"	"2008"	115262
	"Boone County, KY"	"21015"	"2009"	"2009"	117461
	"Boone County, KY"	"21015"	"2010"	"2010"	119373
	"Boone County, KY"	"21015"	"2011"	"2011"	121710
	"Boone County, KY"	"21015"	"2012"	"2012"	123412
	"Boone County, KY"	"21015"	"2013"	"2013"	125022
	"Boone County, KY"	"21015"	"2014"	"2014"	126677
	"Boone County, KY"	"21015"	"2015"	"2015"	128161
	"Boone County, KY"	"21015"	"2016"	"2016"	129503
	"Boone County, KY"	"21015"	"2017"	"2017"	130952
	"Boone County, KY"	"21015"	"2018"	"2018"	131901
	"Bourbon County, KY"	"21017"	"2002"	"2002"	19452
	"Bourbon County, KY"	"21017"	"2003"	"2003"	19563
	"Bourbon County, KY"	"21017"	"2004"	"2004"	19733
	"Bourbon County, KY"	"21017"	"2005"	"2005"	19908
	"Bourbon County, KY"	"21017"	"2006"	"2006"	19809
	"Bourbon County, KY"	"21017"	"2007"	"2007"	19891
	"Bourbon County, KY"	"21017"	"2008"	"2008"	20046
	"Bourbon County, KY"	"21017"	"2009"	"2009"	20027
	"Bourbon County, KY"	"21017"	"2010"	"2010"	19965
	"Bourbon County, KY"	"21017"	"2011"	"2011"	20051
	"Bourbon County, KY"	"21017"	"2012"	"2012"	20050
	"Bourbon County, KY"	"21017"	"2013"	"2013"	20026
	"Bourbon County, KY"	"21017"	"2014"	"2014"	20055
	"Bourbon County, KY"	"21017"	"2015"	"2015"	20166
	"Bourbon County, KY"	"21017"	"2016"	"2016"	20130
	"Bourbon County, KY"	"21017"	"2017"	"2017"	20092
	"Bourbon County, KY"	"21017"	"2018"	"2018"	20116
	"Boyd County, KY"	"21019"	"2002"	"2002"	49578
	"Boyd County, KY"	"21019"	"2003"	"2003"	49754
	"Boyd County, KY"	"21019"	"2004"	"2004"	49542
	"Boyd County, KY"	"21019"	"2005"	"2005"	49403
	"Boyd County, KY"	"21019"	"2006"	"2006"	49312
	"Boyd County, KY"	"21019"	"2007"	"2007"	49154
	"Boyd County, KY"	"21019"	"2008"	"2008"	49244
	"Boyd County, KY"	"21019"	"2009"	"2009"	49362
	"Boyd County, KY"	"21019"	"2010"	"2010"	49602
	"Boyd County, KY"	"21019"	"2011"	"2011"	49407
	"Boyd County, KY"	"21019"	"2012"	"2012"	49224
	"Boyd County, KY"	"21019"	"2013"	"2013"	48880
	"Boyd County, KY"	"21019"	"2014"	"2014"	48798
	"Boyd County, KY"	"21019"	"2015"	"2015"	48471
	"Boyd County, KY"	"21019"	"2016"	"2016"	48121
	"Boyd County, KY"	"21019"	"2017"	"2017"	47808
	"Boyd County, KY"	"21019"	"2018"	"2018"	47292
	"Boyle County, KY"	"21021"	"2002"	"2002"	27455
	"Boyle County, KY"	"21021"	"2003"	"2003"	27451
	"Boyle County, KY"	"21021"	"2004"	"2004"	27832
	"Boyle County, KY"	"21021"	"2005"	"2005"	27922
	"Boyle County, KY"	"21021"	"2006"	"2006"	28031
	"Boyle County, KY"	"21021"	"2007"	"2007"	28112
	"Boyle County, KY"	"21021"	"2008"	"2008"	28288
	"Boyle County, KY"	"21021"	"2009"	"2009"	28297
	"Boyle County, KY"	"21021"	"2010"	"2010"	28674
	"Boyle County, KY"	"21021"	"2011"	"2011"	28800
	"Boyle County, KY"	"21021"	"2012"	"2012"	29020
	"Boyle County, KY"	"21021"	"2013"	"2013"	29632
	"Boyle County, KY"	"21021"	"2014"	"2014"	29810
	"Boyle County, KY"	"21021"	"2015"	"2015"	29782
	"Boyle County, KY"	"21021"	"2016"	"2016"	29965
	"Boyle County, KY"	"21021"	"2017"	"2017"	29972
	"Boyle County, KY"	"21021"	"2018"	"2018"	30082
	"Bracken County, KY"	"21023"	"2002"	"2002"	8408
	"Bracken County, KY"	"21023"	"2003"	"2003"	8387
	"Bracken County, KY"	"21023"	"2004"	"2004"	8592
	"Bracken County, KY"	"21023"	"2005"	"2005"	8533
	"Bracken County, KY"	"21023"	"2006"	"2006"	8484
	"Bracken County, KY"	"21023"	"2007"	"2007"	8468
	"Bracken County, KY"	"21023"	"2008"	"2008"	8471
	"Bracken County, KY"	"21023"	"2009"	"2009"	8473
	"Bracken County, KY"	"21023"	"2010"	"2010"	8513
	"Bracken County, KY"	"21023"	"2011"	"2011"	8510
	"Bracken County, KY"	"21023"	"2012"	"2012"	8462
	"Bracken County, KY"	"21023"	"2013"	"2013"	8423
	"Bracken County, KY"	"21023"	"2014"	"2014"	8359
	"Bracken County, KY"	"21023"	"2015"	"2015"	8290
	"Bracken County, KY"	"21023"	"2016"	"2016"	8368
	"Bracken County, KY"	"21023"	"2017"	"2017"	8285
	"Bracken County, KY"	"21023"	"2018"	"2018"	8278
	"Breathitt County, KY"	"21025"	"2002"	"2002"	15346
	"Breathitt County, KY"	"21025"	"2003"	"2003"	15098
	"Breathitt County, KY"	"21025"	"2004"	"2004"	14975
	"Breathitt County, KY"	"21025"	"2005"	"2005"	14792
	"Breathitt County, KY"	"21025"	"2006"	"2006"	14549
	"Breathitt County, KY"	"21025"	"2007"	"2007"	14327
	"Breathitt County, KY"	"21025"	"2008"	"2008"	14249
	"Breathitt County, KY"	"21025"	"2009"	"2009"	14009
	"Breathitt County, KY"	"21025"	"2010"	"2010"	13857
	"Breathitt County, KY"	"21025"	"2011"	"2011"	13789
	"Breathitt County, KY"	"21025"	"2012"	"2012"	13612
	"Breathitt County, KY"	"21025"	"2013"	"2013"	13527
	"Breathitt County, KY"	"21025"	"2014"	"2014"	13366
	"Breathitt County, KY"	"21025"	"2015"	"2015"	13363
	"Breathitt County, KY"	"21025"	"2016"	"2016"	13177
	"Breathitt County, KY"	"21025"	"2017"	"2017"	12929
	"Breathitt County, KY"	"21025"	"2018"	"2018"	12787
	"Breckinridge County, KY"	"21027"	"2002"	"2002"	19030
	"Breckinridge County, KY"	"21027"	"2003"	"2003"	19209
	"Breckinridge County, KY"	"21027"	"2004"	"2004"	19326
	"Breckinridge County, KY"	"21027"	"2005"	"2005"	19579
	"Breckinridge County, KY"	"21027"	"2006"	"2006"	19590
	"Breckinridge County, KY"	"21027"	"2007"	"2007"	19819
	"Breckinridge County, KY"	"21027"	"2008"	"2008"	20018
	"Breckinridge County, KY"	"21027"	"2009"	"2009"	19979
	"Breckinridge County, KY"	"21027"	"2010"	"2010"	20043
	"Breckinridge County, KY"	"21027"	"2011"	"2011"	20272
	"Breckinridge County, KY"	"21027"	"2012"	"2012"	20074
	"Breckinridge County, KY"	"21027"	"2013"	"2013"	20042
	"Breckinridge County, KY"	"21027"	"2014"	"2014"	19883
	"Breckinridge County, KY"	"21027"	"2015"	"2015"	19979
	"Breckinridge County, KY"	"21027"	"2016"	"2016"	19982
	"Breckinridge County, KY"	"21027"	"2017"	"2017"	20131
	"Breckinridge County, KY"	"21027"	"2018"	"2018"	20309
	"Bullitt County, KY"	"21029"	"2002"	"2002"	63775
	"Bullitt County, KY"	"21029"	"2003"	"2003"	65074
	"Bullitt County, KY"	"21029"	"2004"	"2004"	66937
	"Bullitt County, KY"	"21029"	"2005"	"2005"	68620
	"Bullitt County, KY"	"21029"	"2006"	"2006"	70042
	"Bullitt County, KY"	"21029"	"2007"	"2007"	71577
	"Bullitt County, KY"	"21029"	"2008"	"2008"	72738
	"Bullitt County, KY"	"21029"	"2009"	"2009"	73743
	"Bullitt County, KY"	"21029"	"2010"	"2010"	74500
	"Bullitt County, KY"	"21029"	"2011"	"2011"	75195
	"Bullitt County, KY"	"21029"	"2012"	"2012"	75902
	"Bullitt County, KY"	"21029"	"2013"	"2013"	76878
	"Bullitt County, KY"	"21029"	"2014"	"2014"	78023
	"Bullitt County, KY"	"21029"	"2015"	"2015"	78677
	"Bullitt County, KY"	"21029"	"2016"	"2016"	79222
	"Bullitt County, KY"	"21029"	"2017"	"2017"	80269
	"Bullitt County, KY"	"21029"	"2018"	"2018"	81009
	"Butler County, KY"	"21031"	"2002"	"2002"	12952
	"Butler County, KY"	"21031"	"2003"	"2003"	12957
	"Butler County, KY"	"21031"	"2004"	"2004"	13044
	"Butler County, KY"	"21031"	"2005"	"2005"	12900
	"Butler County, KY"	"21031"	"2006"	"2006"	12925
	"Butler County, KY"	"21031"	"2007"	"2007"	12759
	"Butler County, KY"	"21031"	"2008"	"2008"	12745
	"Butler County, KY"	"21031"	"2009"	"2009"	12670
	"Butler County, KY"	"21031"	"2010"	"2010"	12735
	"Butler County, KY"	"21031"	"2011"	"2011"	12718
	"Butler County, KY"	"21031"	"2012"	"2012"	12738
	"Butler County, KY"	"21031"	"2013"	"2013"	12704
	"Butler County, KY"	"21031"	"2014"	"2014"	12736
	"Butler County, KY"	"21031"	"2015"	"2015"	12734
	"Butler County, KY"	"21031"	"2016"	"2016"	12686
	"Butler County, KY"	"21031"	"2017"	"2017"	12778
	"Butler County, KY"	"21031"	"2018"	"2018"	12743
	"Caldwell County, KY"	"21033"	"2002"	"2002"	12798
	"Caldwell County, KY"	"21033"	"2003"	"2003"	12802
	"Caldwell County, KY"	"21033"	"2004"	"2004"	12774
	"Caldwell County, KY"	"21033"	"2005"	"2005"	12816
	"Caldwell County, KY"	"21033"	"2006"	"2006"	12828
	"Caldwell County, KY"	"21033"	"2007"	"2007"	12882
	"Caldwell County, KY"	"21033"	"2008"	"2008"	12985
	"Caldwell County, KY"	"21033"	"2009"	"2009"	12996
	"Caldwell County, KY"	"21033"	"2010"	"2010"	13010
	"Caldwell County, KY"	"21033"	"2011"	"2011"	13027
	"Caldwell County, KY"	"21033"	"2012"	"2012"	12992
	"Caldwell County, KY"	"21033"	"2013"	"2013"	12887
	"Caldwell County, KY"	"21033"	"2014"	"2014"	12848
	"Caldwell County, KY"	"21033"	"2015"	"2015"	12748
	"Caldwell County, KY"	"21033"	"2016"	"2016"	12634
	"Caldwell County, KY"	"21033"	"2017"	"2017"	12666
	"Caldwell County, KY"	"21033"	"2018"	"2018"	12716
	"Calloway County, KY"	"21035"	"2002"	"2002"	34499
	"Calloway County, KY"	"21035"	"2003"	"2003"	34896
	"Calloway County, KY"	"21035"	"2004"	"2004"	35327
	"Calloway County, KY"	"21035"	"2005"	"2005"	35788
	"Calloway County, KY"	"21035"	"2006"	"2006"	36375
	"Calloway County, KY"	"21035"	"2007"	"2007"	36585
	"Calloway County, KY"	"21035"	"2008"	"2008"	36686
	"Calloway County, KY"	"21035"	"2009"	"2009"	36886
	"Calloway County, KY"	"21035"	"2010"	"2010"	37348
	"Calloway County, KY"	"21035"	"2011"	"2011"	37667
	"Calloway County, KY"	"21035"	"2012"	"2012"	38046
	"Calloway County, KY"	"21035"	"2013"	"2013"	38425
	"Calloway County, KY"	"21035"	"2014"	"2014"	38452
	"Calloway County, KY"	"21035"	"2015"	"2015"	38656
	"Calloway County, KY"	"21035"	"2016"	"2016"	38733
	"Calloway County, KY"	"21035"	"2017"	"2017"	38832
	"Calloway County, KY"	"21035"	"2018"	"2018"	38964
	"Campbell County, KY"	"21037"	"2002"	"2002"	88596
	"Campbell County, KY"	"21037"	"2003"	"2003"	88259
	"Campbell County, KY"	"21037"	"2004"	"2004"	87982
	"Campbell County, KY"	"21037"	"2005"	"2005"	88047
	"Campbell County, KY"	"21037"	"2006"	"2006"	88036
	"Campbell County, KY"	"21037"	"2007"	"2007"	88302
	"Campbell County, KY"	"21037"	"2008"	"2008"	88548
	"Campbell County, KY"	"21037"	"2009"	"2009"	89664
	"Campbell County, KY"	"21037"	"2010"	"2010"	90623
	"Campbell County, KY"	"21037"	"2011"	"2011"	91241
	"Campbell County, KY"	"21037"	"2012"	"2012"	91246
	"Campbell County, KY"	"21037"	"2013"	"2013"	91423
	"Campbell County, KY"	"21037"	"2014"	"2014"	91971
	"Campbell County, KY"	"21037"	"2015"	"2015"	92124
	"Campbell County, KY"	"21037"	"2016"	"2016"	92257
	"Campbell County, KY"	"21037"	"2017"	"2017"	92878
	"Campbell County, KY"	"21037"	"2018"	"2018"	93464
	"Carlisle County, KY"	"21039"	"2002"	"2002"	5299
	"Carlisle County, KY"	"21039"	"2003"	"2003"	5255
	"Carlisle County, KY"	"21039"	"2004"	"2004"	5261
	"Carlisle County, KY"	"21039"	"2005"	"2005"	5215
	"Carlisle County, KY"	"21039"	"2006"	"2006"	5212
	"Carlisle County, KY"	"21039"	"2007"	"2007"	5109
	"Carlisle County, KY"	"21039"	"2008"	"2008"	5093
	"Carlisle County, KY"	"21039"	"2009"	"2009"	5113
	"Carlisle County, KY"	"21039"	"2010"	"2010"	5083
	"Carlisle County, KY"	"21039"	"2011"	"2011"	5034
	"Carlisle County, KY"	"21039"	"2012"	"2012"	5027
	"Carlisle County, KY"	"21039"	"2013"	"2013"	4959
	"Carlisle County, KY"	"21039"	"2014"	"2014"	4961
	"Carlisle County, KY"	"21039"	"2015"	"2015"	4852
	"Carlisle County, KY"	"21039"	"2016"	"2016"	4783
	"Carlisle County, KY"	"21039"	"2017"	"2017"	4788
	"Carlisle County, KY"	"21039"	"2018"	"2018"	4739
	"Carroll County, KY"	"21041"	"2002"	"2002"	10312
	"Carroll County, KY"	"21041"	"2003"	"2003"	10372
	"Carroll County, KY"	"21041"	"2004"	"2004"	10379
	"Carroll County, KY"	"21041"	"2005"	"2005"	10511
	"Carroll County, KY"	"21041"	"2006"	"2006"	10528
	"Carroll County, KY"	"21041"	"2007"	"2007"	10595
	"Carroll County, KY"	"21041"	"2008"	"2008"	10744
	"Carroll County, KY"	"21041"	"2009"	"2009"	10852
	"Carroll County, KY"	"21041"	"2010"	"2010"	10806
	"Carroll County, KY"	"21041"	"2011"	"2011"	10994
	"Carroll County, KY"	"21041"	"2012"	"2012"	10874
	"Carroll County, KY"	"21041"	"2013"	"2013"	10838
	"Carroll County, KY"	"21041"	"2014"	"2014"	10738
	"Carroll County, KY"	"21041"	"2015"	"2015"	10682
	"Carroll County, KY"	"21041"	"2016"	"2016"	10614
	"Carroll County, KY"	"21041"	"2017"	"2017"	10714
	"Carroll County, KY"	"21041"	"2018"	"2018"	10712
	"Carter County, KY"	"21043"	"2002"	"2002"	27262
	"Carter County, KY"	"21043"	"2003"	"2003"	27504
	"Carter County, KY"	"21043"	"2004"	"2004"	27528
	"Carter County, KY"	"21043"	"2005"	"2005"	27767
	"Carter County, KY"	"21043"	"2006"	"2006"	27921
	"Carter County, KY"	"21043"	"2007"	"2007"	27971
	"Carter County, KY"	"21043"	"2008"	"2008"	27752
	"Carter County, KY"	"21043"	"2009"	"2009"	27785
	"Carter County, KY"	"21043"	"2010"	"2010"	27746
	"Carter County, KY"	"21043"	"2011"	"2011"	27627
	"Carter County, KY"	"21043"	"2012"	"2012"	27637
	"Carter County, KY"	"21043"	"2013"	"2013"	27600
	"Carter County, KY"	"21043"	"2014"	"2014"	27517
	"Carter County, KY"	"21043"	"2015"	"2015"	27439
	"Carter County, KY"	"21043"	"2016"	"2016"	27304
	"Carter County, KY"	"21043"	"2017"	"2017"	27214
	"Carter County, KY"	"21043"	"2018"	"2018"	27040
	"Casey County, KY"	"21045"	"2002"	"2002"	15679
	"Casey County, KY"	"21045"	"2003"	"2003"	15690
	"Casey County, KY"	"21045"	"2004"	"2004"	15784
	"Casey County, KY"	"21045"	"2005"	"2005"	15845
	"Casey County, KY"	"21045"	"2006"	"2006"	15900
	"Casey County, KY"	"21045"	"2007"	"2007"	15908
	"Casey County, KY"	"21045"	"2008"	"2008"	15970
	"Casey County, KY"	"21045"	"2009"	"2009"	15946
	"Casey County, KY"	"21045"	"2010"	"2010"	15984
	"Casey County, KY"	"21045"	"2011"	"2011"	15911
	"Casey County, KY"	"21045"	"2012"	"2012"	16024
	"Casey County, KY"	"21045"	"2013"	"2013"	16011
	"Casey County, KY"	"21045"	"2014"	"2014"	15782
	"Casey County, KY"	"21045"	"2015"	"2015"	15749
	"Casey County, KY"	"21045"	"2016"	"2016"	15775
	"Casey County, KY"	"21045"	"2017"	"2017"	15818
	"Casey County, KY"	"21045"	"2018"	"2018"	15926
	"Christian County, KY"	"21047"	"2002"	"2002"	73098
	"Christian County, KY"	"21047"	"2003"	"2003"	71547
	"Christian County, KY"	"21047"	"2004"	"2004"	71700
	"Christian County, KY"	"21047"	"2005"	"2005"	72892
	"Christian County, KY"	"21047"	"2006"	"2006"	70592
	"Christian County, KY"	"21047"	"2007"	"2007"	73128
	"Christian County, KY"	"21047"	"2008"	"2008"	72034
	"Christian County, KY"	"21047"	"2009"	"2009"	73457
	"Christian County, KY"	"21047"	"2010"	"2010"	74130
	"Christian County, KY"	"21047"	"2011"	"2011"	73464
	"Christian County, KY"	"21047"	"2012"	"2012"	74892
	"Christian County, KY"	"21047"	"2013"	"2013"	73612
	"Christian County, KY"	"21047"	"2014"	"2014"	73282
	"Christian County, KY"	"21047"	"2015"	"2015"	73075
	"Christian County, KY"	"21047"	"2016"	"2016"	71796
	"Christian County, KY"	"21047"	"2017"	"2017"	71024
	"Christian County, KY"	"21047"	"2018"	"2018"	70712
	"Clark County, KY"	"21049"	"2002"	"2002"	33407
	"Clark County, KY"	"21049"	"2003"	"2003"	33672
	"Clark County, KY"	"21049"	"2004"	"2004"	34025
	"Clark County, KY"	"21049"	"2005"	"2005"	34377
	"Clark County, KY"	"21049"	"2006"	"2006"	34823
	"Clark County, KY"	"21049"	"2007"	"2007"	35207
	"Clark County, KY"	"21049"	"2008"	"2008"	35256
	"Clark County, KY"	"21049"	"2009"	"2009"	35607
